Gene name	Gene stable ID
UGT2A3	ENSG00000278216
HES5	ENSG00000273529
CNOT3	ENSG00000273943
FAM189B	ENSG00000262666
TNFRSF14-AS1	ENSG00000281197
UGT2B27P	ENSG00000281308
	ENSG00000280525
	ENSG00000280794
	ENSG00000281650
UGT2B29P	ENSG00000281547
	ENSG00000281734
LINC02197	ENSG00000281321
UGT2B10	ENSG00000275190
DENND11	ENSG00000262599
PRXL2B	ENSG00000275125
TARM1	ENSG00000274889
	ENSG00000285240
	ENSG00000281210
VSTM1	ENSG00000276159
SERF1A	ENSG00000275581
	ENSG00000281154
	ENSG00000278432
	ENSG00000281510
KIR2DL2	ENSG00000276731
UGT2B15	ENSG00000277132
LILRP1	ENSG00000277894
LENG1	ENSG00000278426
KIR2DP1	ENSG00000276279
WEE2-AS1	ENSG00000261994
LILRA5	ENSG00000278355
KIR2DL5A	ENSG00000276177
NLRP7	ENSG00000277071
	ENSG00000280740
	ENSG00000280720
MT2P1	ENSG00000278061
KIR3DL3	ENSG00000274394
	ENSG00000281704
TMPRSS11E	ENSG00000274058
SSBP1	ENSG00000262771
VSTM1	ENSG00000274953
LILRA2	ENSG00000278634
NCR1	ENSG00000278362
CTSO	ENSG00000263238
	ENSG00000281174
	ENSG00000282598
	ENSG00000281127
SCT	ENSG00000274473
	ENSG00000281890
YTHDC1	ENSG00000275272
PTDSS2	ENSG00000282367
MUC20-OT1	ENSG00000281794
LILRP2	ENSG00000273666
	ENSG00000262505
KIR3DP1	ENSG00000278691
NLRP2	ENSG00000275399
KIR2DL1	ENSG00000275522
TDO2	ENSG00000262635
U6	ENSG00000274623
OR2W1	ENSG00000226463
NOP56P1	ENSG00000272603
	ENSG00000224229
	ENSG00000241408
	ENSG00000281421
OR14J1	ENSG00000236927
GP6	ENSG00000274566
TRIM27	ENSG00000234495
	ENSG00000281104
	ENSG00000281870
	ENSG00000280892
	ENSG00000278384
GP6	ENSG00000274050
AGK	ENSG00000262327
	ENSG00000277824
DEFB104B	ENSG00000277006
WEE2	ENSG00000263042
	ENSG00000278827
DEFB105B	ENSG00000274729
LILRB1	ENSG00000277807
KIR2DL1	ENSG00000275196
U6	ENSG00000273519
MBOAT7	ENSG00000277923
PRR23D1	ENSG00000274540
	ENSG00000262671
	ENSG00000281161
LILRA3	ENSG00000273884
U1	ENSG00000262656
DEFB4B	ENSG00000275444
TMEM179	ENSG00000276342
FAM90A7P	ENSG00000281040
LILRB2	ENSG00000274513
RPS9	ENSG00000278081
DEFB103B	ENSG00000273641
NDUFA3	ENSG00000275724
HCG14	ENSG00000234411
	ENSG00000277802
DEFB108C	ENSG00000276378
RPL13P	ENSG00000272613
	ENSG00000272793
	ENSG00000282155
FAM90A22P	ENSG00000281407
	ENSG00000282226
ZNF311	ENSG00000225351
OSCAR	ENSG00000275551
OR7E157P	ENSG00000280960
HSPD1P3	ENSG00000282496
FAM90A21P	ENSG00000281150
ZNF705G	ENSG00000274195
	ENSG00000281767
C14orf180	ENSG00000274126
RDH13	ENSG00000275474
FAM20C	ENSG00000281429
DEFB107B	ENSG00000277530
	ENSG00000282075
METRNL	ENSG00000275031
FAM90A6P	ENSG00000280471
NLRP7	ENSG00000277776
LINC01623	ENSG00000272857
LINC01015	ENSG00000235788
	ENSG00000281993
NLRP7	ENSG00000274174
	ENSG00000281788
SPAG11B	ENSG00000274405
	ENSG00000281349
OR2B3	ENSG00000233054
HCG22	ENSG00000228147
	ENSG00000281945
TBCD	ENSG00000278759
NLRP2	ENSG00000278789
LST1	ENSG00000235915
MBOAT7	ENSG00000277733
DEFB106B	ENSG00000275794
	ENSG00000281094
	ENSG00000281561
	ENSG00000277667
FAM66B	ENSG00000280677
TSEN34	ENSG00000275165
	ENSG00000280939
MUC20	ENSG00000278114
FAM90A23P	ENSG00000281862
KIR3DS1	ENSG00000275434
POMZP3	ENSG00000276464
TFPT	ENSG00000276296
RPS9	ENSG00000274005
TOMM40P4	ENSG00000281848
CNOT3	ENSG00000275979
CDRT15P3	ENSG00000274362
KIR2DS2	ENSG00000278300
	ENSG00000274392
MUC4	ENSG00000278468
TFPT	ENSG00000273833
PRAMEF5	ENSG00000276420
UPK3B	ENSG00000276184
	ENSG00000277953
	ENSG00000274107
PRAMEF22	ENSG00000276816
PRAMEF18	ENSG00000277853
	ENSG00000282257
	ENSG00000276421
MYL6P5	ENSG00000275193
	ENSG00000281121
	ENSG00000281229
SPDYE16	ENSG00000281950
	ENSG00000280946
	ENSG00000281597
	ENSG00000281073
B3GNTL1	ENSG00000277033
PRAMEF8	ENSG00000278021
	ENSG00000282580
	ENSG00000282364
KIR2DS5	ENSG00000274739
TSEN34	ENSG00000273896
DTX2	ENSG00000282379
HNRNPCL2	ENSG00000274109
PRAMEF25	ENSG00000276299
FCAR	ENSG00000278415
OSCAR	ENSG00000274703
TARM1	ENSG00000275123
	ENSG00000281711
HNRNPCL4	ENSG00000273865
	ENSG00000273916
PRAMEF33	ENSG00000276370
PRAMEF9	ENSG00000281573
	ENSG00000282349
	ENSG00000282254
LILRP1	ENSG00000276526
	ENSG00000275661
	ENSG00000276351
	ENSG00000276345
U6	ENSG00000252239
LILRB1	ENSG00000276452
	ENSG00000273532
OR2J3	ENSG00000226271
LENG1	ENSG00000277457
HLA-H	ENSG00000231904
MICB	ENSG00000231179
U6	ENSG00000278296
RDH13	ENSG00000274504
	ENSG00000277996
KIR3DL3	ENSG00000274511
NDUFA3	ENSG00000278365
KIR2DS4	ENSG00000274533
KIR3DL2	ENSG00000276739
KIR2DS1	ENSG00000278120
KIR3DL2	ENSG00000278707
LILRA4	ENSG00000274185
OR2U2P	ENSG00000230754
TRIM10	ENSG00000237703
	ENSG00000276720
	ENSG00000273726
LILRB2	ENSG00000277751
LILRP2	ENSG00000275462
ATP23	ENSG00000262145
	ENSG00000282475
FAM138D	ENSG00000262927
	ENSG00000276312
RNA5-8SN4	ENSG00000276700
FAM189A1	ENSG00000273564
5_8S_rRNA	ENSG00000275757
	ENSG00000262226
	ENSG00000273739
	ENSG00000262016
LAIR1	ENSG00000278154
IQSEC3	ENSG00000262607
	ENSG00000262819
	ENSG00000281424
KIR3DX1	ENSG00000276033
LINC02403	ENSG00000262201
	ENSG00000280545
	ENSG00000262082
CEACAM4	ENSG00000274131
MICG	ENSG00000235714
GIHCG	ENSG00000262349
RNF39	ENSG00000236967
RN7SKP65	ENSG00000262776
	ENSG00000282190
	ENSG00000282368
LILRA6	ENSG00000275539
	ENSG00000282422
	ENSG00000282696
CEACAMP3	ENSG00000280470
ZNF90P2	ENSG00000236614
APBA2	ENSG00000276495
DDX11L8	ENSG00000272877
MUC21	ENSG00000231350
KIF26B	ENSG00000281216
PLEKHA3P1	ENSG00000274857
DNAJC19P2	ENSG00000281505
	ENSG00000263137
CEACAM21	ENSG00000278565
HCG15	ENSG00000224642
TRIM31-AS1	ENSG00000235722
TNF	ENSG00000228978
	ENSG00000262193
WASH8P	ENSG00000262435
OR11A1	ENSG00000232289
	ENSG00000282676
KIR3DP1	ENSG00000276912
MOG	ENSG00000234096
KIR2DL5A	ENSG00000274143
MUC20	ENSG00000281630
	ENSG00000280748
BTG3-AS1	ENSG00000281317
DNAJC19P3	ENSG00000281659
BTG3	ENSG00000281484
	ENSG00000276944
	ENSG00000280726
SDHAP2	ENSG00000281418
LINC01480	ENSG00000280540
	ENSG00000281654
CEACAM7	ENSG00000280501
	ENSG00000281583
TBX22	ENSG00000277800
	ENSG00000281382
	ENSG00000280972
	ENSG00000281556
	ENSG00000280542
	ENSG00000280882
VSTM1	ENSG00000275577
	ENSG00000281224
FCAR	ENSG00000275564
PTPRN2	ENSG00000282185
	ENSG00000282038
HERC2	ENSG00000276802
MBOAT7	ENSG00000275118
WHAMMP2	ENSG00000282540
	ENSG00000282006
	ENSG00000282073
	ENSG00000282145
OSCAR	ENSG00000275644
	ENSG00000282224
ABCB10P3	ENSG00000282479
GOLGA8G	ENSG00000277090
	ENSG00000281900
	ENSG00000281400
	ENSG00000281065
	ENSG00000280940
	ENSG00000280929
C22orf15	ENSG00000273579
KIR2DL1	ENSG00000274926
	ENSG00000282781
FAM20C	ENSG00000282147
	ENSG00000282309
CABIN1	ENSG00000281670
	ENSG00000282645
TSEN34	ENSG00000274796
	ENSG00000281153
	ENSG00000281951
CXADRP2	ENSG00000274439
	ENSG00000274240
	ENSG00000276636
LINC02203	ENSG00000280555
	ENSG00000277517
	ENSG00000282557
	ENSG00000282333
MUC20	ENSG00000274843
	ENSG00000282662
MAMDC2-AS1	ENSG00000277409
SMARCB1	ENSG00000275837
MAMDC2	ENSG00000278608
	ENSG00000282575
	ENSG00000281622
LONRF2P4	ENSG00000281208
	ENSG00000282461
	ENSG00000274846
PRH2	ENSG00000272803
	ENSG00000278178
	ENSG00000282779
U6	ENSG00000275304
HERC2P1	ENSG00000282567
GP6	ENSG00000275633
	ENSG00000281507
	ENSG00000280463
OCA2	ENSG00000277361
	ENSG00000281803
OR4M2B	ENSG00000278776
GRAMD4P6	ENSG00000281718
LILRA6	ENSG00000277177
NBEAP4	ENSG00000281804
NF1P9	ENSG00000281688
	ENSG00000262531
U2	ENSG00000274806
	ENSG00000281263
TAS2R30	ENSG00000262111
TAS2R19	ENSG00000263028
TTYH1	ENSG00000276887
POTEB3	ENSG00000278699
TAS2R8	ENSG00000272712
TAS2R7	ENSG00000273326
NDUFA3	ENSG00000276061
	ENSG00000262829
TAS2R50	ENSG00000273431
TFPT	ENSG00000276323
	ENSG00000272751
TAS2R43	ENSG00000262612
TAS2R14	ENSG00000261984
NDUFA3	ENSG00000276220
TAS2R9	ENSG00000273086
	ENSG00000261853
RDH13	ENSG00000276826
TAS2R45	ENSG00000261936
TAS2R31	ENSG00000263097
TAS2R13	ENSG00000273457
TAS2R46	ENSG00000262525
TAS2R20	ENSG00000273092
MBOAT7	ENSG00000278322
TAS2R15P	ENSG00000273144
	ENSG00000262293
PRR4	ENSG00000263247
	ENSG00000226799
ZFP57	ENSG00000227858
	ENSG00000282544
OR2H5P	ENSG00000229469
	ENSG00000281604
OR5V1	ENSG00000242289
RPL5P32	ENSG00000282545
	ENSG00000282060
	ENSG00000281836
GPR53P	ENSG00000227576
	ENSG00000282072
U6	ENSG00000275809
OR2J2	ENSG00000225550
U6	ENSG00000273624
	ENSG00000282660
NLRP2	ENSG00000275796
KIR2DP1	ENSG00000276468
PDCD6IPP2	ENSG00000282655
TMEM183AP1	ENSG00000225305
HLA-DRB9	ENSG00000227384
	ENSG00000277507
	ENSG00000281743
MSH5-SAPCD1	ENSG00000264619
SDHAP2	ENSG00000281237
ABCB10P4	ENSG00000282004
MIF	ENSG00000276701
GOLGA8M	ENSG00000278186
	ENSG00000282503
DLGAP2-AS1	ENSG00000282643
	ENSG00000282169
NSMCE3	ENSG00000282130
DLGAP2	ENSG00000274161
	ENSG00000281925
HERC2P9	ENSG00000282417
	ENSG00000275117
RPS9	ENSG00000278270
	ENSG00000280601
	ENSG00000281287
HLA-G	ENSG00000276051
	ENSG00000281180
DERL3	ENSG00000274437
RPL41P2	ENSG00000282105
KIR3DL2	ENSG00000277709
	ENSG00000282444
	ENSG00000282198
KIR3DL3	ENSG00000276875
	ENSG00000282648
	ENSG00000282023
	ENSG00000282118
GOLGA8F	ENSG00000278310
KSR1P1	ENSG00000282764
IGKV1OR10-1	ENSG00000282178
	ENSG00000282271
SMIM10L1	ENSG00000262986
TAS2R64P	ENSG00000263083
PABPC1P8	ENSG00000282372
TRBV11-1	ENSG00000282711
TAS2R10	ENSG00000272805
TRBV7-6	ENSG00000282704
	ENSG00000272718
U2	ENSG00000274202
CNOT3	ENSG00000274176
TRBV10-1	ENSG00000282618
TAS2R63P	ENSG00000263158
TRBV5-2	ENSG00000282236
TRBV7-4	ENSG00000282756
TRBV5-5	ENSG00000282577
	ENSG00000282505
	ENSG00000275921
TRBV11-3	ENSG00000282242
TRBV1	ENSG00000282423
LILRB5	ENSG00000273991
TRBV19	ENSG00000282621
TRBV12-4	ENSG00000282354
Metazoa_SRP	ENSG00000276439
TRBV7-1	ENSG00000282225
CHRFAM7A	ENSG00000275917
TRBV25-1	ENSG00000281963
TRBV17	ENSG00000282483
SERPINF1	ENSG00000282307
TRBV5-3	ENSG00000282148
TRBV7-9	ENSG00000281943
TRBV5-7	ENSG00000282748
	ENSG00000281427
OR10A3	ENSG00000273953
TRBV27	ENSG00000282234
RPL32P1	ENSG00000231580
OR2J1	ENSG00000234305
TRBV7-2	ENSG00000282506
OR5P2	ENSG00000276025
DDX39BP1	ENSG00000235697
TRBV21-1	ENSG00000282462
OR5E1P	ENSG00000280497
SLC2A11	ENSG00000275744
HCG4P8	ENSG00000277480
SCARF1	ENSG00000276336
OR5P3	ENSG00000278253
TRPV5	ENSG00000274348
DHX16	ENSG00000227222
OR10A6	ENSG00000276451
NLRP10	ENSG00000276780
LENG1	ENSG00000276774
LINC01596	ENSG00000281377
U6	ENSG00000277419
HSP90AA4P	ENSG00000281610
ARHGAP11B	ENSG00000274734
LINC01262	ENSG00000280513
	ENSG00000281367
TARM1	ENSG00000275384
	ENSG00000280853
TARM1	ENSG00000276145
FRG1-DT	ENSG00000281787
RPS9	ENSG00000274626
MBOAT7	ENSG00000277025
U6	ENSG00000278379
Metazoa_SRP	ENSG00000273839
U1	ENSG00000274208
U8	ENSG00000276367
Y_RNA	ENSG00000276932
Y_RNA	ENSG00000277980
ARHGAP11A	ENSG00000275568
	ENSG00000279577
PCGF7P	ENSG00000275641
ZNF729	ENSG00000279552
NAIP	ENSG00000278613
ZNF676	ENSG00000276219
HLA-K	ENSG00000233964
CNOT3	ENSG00000276082
	ENSG00000229040
	ENSG00000276260
HSPA1B	ENSG00000232804
	ENSG00000279902
ZNF92P2	ENSG00000274875
	ENSG00000279731
MTDHP5	ENSG00000279661
VN1R85P	ENSG00000280210
BNIP3P31	ENSG00000279984
GABBR1	ENSG00000232569
BNIP3P30	ENSG00000279350
TRBV12-5	ENSG00000282605
TRBJ2-2P	ENSG00000282589
PRSS3P3	ENSG00000282303
TRBJ1-6	ENSG00000281957
TRBJ1-5	ENSG00000282215
TRBV11-2	ENSG00000282436
TRBV20-1	ENSG00000282064
	ENSG00000273655
	ENSG00000282543
TFPT	ENSG00000276504
TRBV10-2	ENSG00000282007
PHLDA2	ENSG00000274538
SCGB1C2	ENSG00000277730
LLCFC1	ENSG00000275821
LENG8	ENSG00000274305
RDH13	ENSG00000273944
TRBV9	ENSG00000282204
PRSS3P1	ENSG00000282295
LINC02091	ENSG00000282365
	ENSG00000280552
CARS1	ENSG00000278191
TRBC1	ENSG00000281981
TRBJ2-1	ENSG00000282488
TSEN34	ENSG00000274672
IGKV1D-8	ENSG00000281078
RPH3AL	ENSG00000262334
PRSS59P	ENSG00000282170
TLCD2	ENSG00000275246
IGKV3D-7	ENSG00000275777
TRPM1	ENSG00000274965
	ENSG00000280569
TRPV6	ENSG00000276971
IGKV1OR2-118	ENSG00000280572
	ENSG00000280491
	ENSG00000281759
WDR81	ENSG00000276021
	ENSG00000280768
GP6	ENSG00000276065
CNOT3	ENSG00000274616
IGLV3-31	ENSG00000281493
	ENSG00000282385
	ENSG00000276287
IGLV1-40	ENSG00000274575
	ENSG00000275984
SLC39A11	ENSG00000282291
	ENSG00000276551
ATP9B	ENSG00000274273
KIR3DX1	ENSG00000275918
SALL3	ENSG00000263310
	ENSG00000281326
ASH2LP1	ENSG00000281502
KIR3DX1	ENSG00000276848
	ENSG00000277629
LL22NC03-63E9.3	ENSG00000281296
LINC01896	ENSG00000262280
IGLV3-30	ENSG00000281031
LILRP2	ENSG00000278795
LENG1	ENSG00000278516
TRBV6-7	ENSG00000282470
IGLV1-44	ENSG00000274854
PRSS2	ENSG00000282049
TRBV7-3	ENSG00000282203
RPS9	ENSG00000274646
IGLV3-32	ENSG00000280866
TRBV18	ENSG00000282771
LAIR1	ENSG00000274110
MOXD2P	ENSG00000282809
	ENSG00000274873
ZNF280B	ENSG00000277421
NDUFB9P1	ENSG00000279830
	ENSG00000277606
PRSS1	ENSG00000274247
LILRB2	ENSG00000275463
TAF9	ENSG00000276463
LENG1	ENSG00000275935
	ENSG00000282030
IGLVI-38	ENSG00000280941
	ENSG00000282720
IGLV2-34	ENSG00000281055
	ENSG00000282518
VSTM1	ENSG00000276363
TRBV23-1	ENSG00000282449
RPH3AL-AS1	ENSG00000263267
	ENSG00000282040
IGLV5-37	ENSG00000281471
SLC43A2	ENSG00000278550
TRBV5-4	ENSG00000282466
PRSS3P2	ENSG00000282667
IGLV7-43	ENSG00000278293
DOC2B	ENSG00000272670
OR6V1	ENSG00000277378
OR9P1P	ENSG00000282335
	ENSG00000282313
IGLVVII-41-1	ENSG00000281074
PGBD4P1	ENSG00000282270
	ENSG00000274741
TRBJ1-4	ENSG00000282273
IGLVI-42	ENSG00000281361
MGAM2	ENSG00000278563
IGLV1-41	ENSG00000281565
	ENSG00000273715
IGLV1-36	ENSG00000273737
LILRA3	ENSG00000278046
	ENSG00000278096
	ENSG00000282634
LINC02887	ENSG00000282235
ZNF280A	ENSG00000275499
U6	ENSG00000277660
RAD17	ENSG00000276618
LAIR2	ENSG00000274084
	ENSG00000281401
NCF4-AS1	ENSG00000281093
	ENSG00000281536
NCF4	ENSG00000275990
IGLV2-33	ENSG00000281345
IGLV5-45	ENSG00000281145
LILRA5	ENSG00000275404
PATL2	ENSG00000282077
	ENSG00000282264
OR9A2	ENSG00000273914
TRIM69	ENSG00000278211
TRBV13	ENSG00000282407
TRBV28	ENSG00000282812
TRBJ2-2	ENSG00000282272
LILRB4	ENSG00000278555
PRAME	ENSG00000275013
RPS9	ENSG00000275323
EPHB6	ENSG00000275482
	ENSG00000262237
ATP6V1G3	ENSG00000263014
PVALB	ENSG00000274665
OSCAR	ENSG00000276982
LILRB5	ENSG00000274311
GRK1	ENSG00000281988
TMEM255B	ENSG00000282107
LINC00552	ENSG00000282664
PTPRC	ENSG00000262418
TJP1	ENSG00000277401
MYOM2	ENSG00000274137
RILP	ENSG00000274145
NLRP7	ENSG00000276804
SORD2P	ENSG00000282195
LILRA6	ENSG00000275584
MIR22HG	ENSG00000282800
	ENSG00000282700
B2M	ENSG00000273686
CDC42EP5	ENSG00000273622
KIR3DP1	ENSG00000273880
TFPT	ENSG00000275086
	ENSG00000280944
	ENSG00000280917
NCR1	ENSG00000273535
	ENSG00000281095
IGKV1OR2-118	ENSG00000281668
	ENSG00000274894
MTRNR2L6	ENSG00000282017
	ENSG00000282565
TRBV6-5	ENSG00000277110
TRBV14	ENSG00000282252
TRBV12-1	ENSG00000282760
TRBV4-2	ENSG00000282285
	ENSG00000282054
TRBV5-1	ENSG00000282803
	ENSG00000282353
PRPF8	ENSG00000274442
	ENSG00000281265
TRBJ2-6	ENSG00000282154
KRT31	ENSG00000262993
TRBV7-7	ENSG00000282179
NLRP7	ENSG00000274571
DDT	ENSG00000275003
TRBV2	ENSG00000282568
MGAM	ENSG00000282607
NDUFA3	ENSG00000273642
TBC1D3P7	ENSG00000262591
KRT33A	ENSG00000261986
KIR2DL2	ENSG00000275960
NLRP2	ENSG00000275843
Y_RNA	ENSG00000207390
Y_RNA	ENSG00000273845
U1	ENSG00000273636
KCNQ1	ENSG00000282076
KRT37	ENSG00000263022
	ENSG00000281354
KCNQ1-AS1	ENSG00000282343
KRTAP16-1	ENSG00000263186
GSTT1	ENSG00000277656
	ENSG00000262282
	ENSG00000282405
KRT34	ENSG00000262045
	ENSG00000282484
TRBV16	ENSG00000282415
	ENSG00000281936
TRBVB	ENSG00000282047
KBTBD11-OT1	ENSG00000282334
TRBV6-1	ENSG00000281970
	ENSG00000282397
NAP1L4	ENSG00000273562
PRSS58	ENSG00000276785
HLA-DOB	ENSG00000243612
SALL3	ENSG00000277015
KRTAP17-1	ENSG00000263341
KBTBD11-AS1	ENSG00000282053
PEBP1P3	ENSG00000262210
	ENSG00000262375
	ENSG00000280754
	ENSG00000262603
	ENSG00000282260
LILRA2	ENSG00000274000
KBTBD11	ENSG00000273645
IGLV7-35	ENSG00000280825
	ENSG00000262040
	ENSG00000282101
GOLGA8J	ENSG00000278119
	ENSG00000282661
KRT33B	ENSG00000263012
	ENSG00000282191
	ENSG00000281980
TRBV24-1	ENSG00000282730
	ENSG00000282435
TRBJ2-7	ENSG00000282392
TRBJ1-3	ENSG00000282500
LINC01896	ENSG00000282765
KIR2DL3	ENSG00000277924
	ENSG00000282610
Metazoa_SRP	ENSG00000276120
	ENSG00000272101
TRBVA	ENSG00000281972
U8	ENSG00000275394
	ENSG00000282263
TRBV26	ENSG00000281968
GREM1	ENSG00000276886
	ENSG00000262748
OR6W1P	ENSG00000274360
ATP9B	ENSG00000282266
TRBV4-1	ENSG00000282014
LILRA1	ENSG00000277398
ARHGEF10	ENSG00000274726
TRBC2	ENSG00000276849
Metazoa_SRP	ENSG00000278003
	ENSG00000274542
TRBV8-1	ENSG00000281952
OR2H2	ENSG00000224319
TRBV22-1	ENSG00000282036
TRBV10-3	ENSG00000282340
HCG17	ENSG00000236729
	ENSG00000282460
TRBJ1-1	ENSG00000282078
TRBJ2-3	ENSG00000282371
	ENSG00000281310
	ENSG00000237108
TRBV7-5	ENSG00000282709
HLA-DRB3	ENSG00000230463
TRBJ2-5	ENSG00000282820
	ENSG00000281722
TRBV5-6	ENSG00000282098
MIF-AS1	ENSG00000281335
TRBV12-2	ENSG00000282326
TRBV6-4	ENSG00000282240
	ENSG00000281276
TRBJ1-2	ENSG00000281989
	ENSG00000276906
GSTT2	ENSG00000277897
TRBD1	ENSG00000282253
U6	ENSG00000276847
KIR3DP1	ENSG00000278157
FAN1	ENSG00000276787
TRBJ2-4	ENSG00000282380
TRBV6-2	ENSG00000282719
TRBV30	ENSG00000282297
LILRB4	ENSG00000278279
TRBV12-3	ENSG00000282208
TRBV3-1	ENSG00000282624
TRBV8-2	ENSG00000282529
WBP1LP1	ENSG00000282492
	ENSG00000262517
TRBV6-8	ENSG00000282134
	ENSG00000262640
TRBV29-1	ENSG00000282628
	ENSG00000262802
TRBV6-6	ENSG00000282459
NLRP7	ENSG00000278173
	ENSG00000274968
	ENSG00000281582
TRBV15	ENSG00000282497
KIR2DP1	ENSG00000276503
CHCHD10	ENSG00000273607
KEL	ENSG00000276615
	ENSG00000273538
SCG5	ENSG00000277614
PRPF31	ENSG00000275885
GSTT4	ENSG00000281748
MTMR10	ENSG00000277086
LILRB2	ENSG00000276146
U6	ENSG00000277262
DDTL	ENSG00000275758
Metazoa_SRP	ENSG00000275257
	ENSG00000282524
KIF5C	ENSG00000276734
KLF13	ENSG00000275746
ZNF251	ENSG00000278062
MMP11	ENSG00000275365
Y_RNA	ENSG00000278470
Metazoa_SRP	ENSG00000277167
	ENSG00000276132
Metazoa_SRP	ENSG00000276152
Metazoa_SRP	ENSG00000273660
U8	ENSG00000275648
Metazoa_SRP	ENSG00000278115
	ENSG00000276253
Metazoa_SRP	ENSG00000278118
Y_RNA	ENSG00000275698
SERPINF2	ENSG00000276838
NDUFA3	ENSG00000277722
	ENSG00000282146
	ENSG00000282619
U6	ENSG00000275752
CNOT3	ENSG00000277615
TRIM26BP	ENSG00000249434
CEP72-DT	ENSG00000280978
LAIR2	ENSG00000275819
NCR3	ENSG00000236315
	ENSG00000280666
CEP72	ENSG00000280688
LRRC37A2	ENSG00000274332
MUC6	ENSG00000277281
SLC9A3	ENSG00000281861
	ENSG00000267954
	ENSG00000278401
GSTT2B	ENSG00000278695
KIR2DP1	ENSG00000278169
LENG1	ENSG00000278257
RN7SL105P	ENSG00000273968
TFPT	ENSG00000276022
	ENSG00000278031
	ENSG00000266488
LENG9	ENSG00000274495
MUC2	ENSG00000278466
	ENSG00000266695
	ENSG00000274144
NLRP2	ENSG00000277060
	ENSG00000264064
RN7SL268P	ENSG00000277187
TSBP1-AS1	ENSG00000235135
TAMM41	ENSG00000279643
DDX39BP2	ENSG00000235809
AGPAT1	ENSG00000236873
	ENSG00000280786
MAPT-IT1	ENSG00000281284
	ENSG00000280982
	ENSG00000281363
MAPT	ENSG00000276155
	ENSG00000280813
	ENSG00000281785
	ENSG00000281246
	ENSG00000280597
RDH13	ENSG00000278284
	ENSG00000280996
CNOT3	ENSG00000277114
	ENSG00000276983
LINC01238	ENSG00000281213
GP6	ENSG00000277439
NLRP7	ENSG00000275483
	ENSG00000281519
CDK7	ENSG00000277273
	ENSG00000281099
	ENSG00000281268
LINC02688	ENSG00000281524
LINC01880	ENSG00000280943
MARK2P14	ENSG00000266576
NUP210P2	ENSG00000265773
CUBNP2	ENSG00000273495
	ENSG00000278121
AP2A2	ENSG00000281385
Metazoa_SRP	ENSG00000266381
	ENSG00000282035
MARCHF8	ENSG00000278545
	ENSG00000288613
CDKN1C	ENSG00000273707
VSTM1	ENSG00000276066
	ENSG00000282156
KIR3DL3	ENSG00000278729
OR6D1P	ENSG00000274650
	ENSG00000274053
	ENSG00000276446
ANKRD30BP3	ENSG00000275985
HLA-DRA	ENSG00000277263
OR13A1	ENSG00000277495
CARS1-AS1	ENSG00000282355
	ENSG00000282438
COX6CP18	ENSG00000282441
	ENSG00000275798
ALOX5	ENSG00000275565
SLC22A18	ENSG00000276130
KIR2DP1	ENSG00000277286
KIR3DP1	ENSG00000276041
LILRB3	ENSG00000277816
NLRP2	ENSG00000278682
	ENSG00000282061
LILRB4	ENSG00000276042
LINC00588	ENSG00000282106
NLRP2	ENSG00000273992
	ENSG00000282027
	ENSG00000282433
	ENSG00000278363
	ENSG00000282658
Y_RNA	ENSG00000262104
Y_RNA	ENSG00000273770
LINC01606	ENSG00000282395
RNU6-1025P	ENSG00000276186
	ENSG00000280631
MUC20	ENSG00000275501
NLRP2	ENSG00000274638
TSEN34	ENSG00000278712
MBOAT7	ENSG00000274194
CNOT3	ENSG00000274941
MUC20-OT1	ENSG00000280512
U6	ENSG00000278101
SLC22A18AS	ENSG00000274454
GAL3ST2	ENSG00000276126
RPS9	ENSG00000277079
KCNQ1DN	ENSG00000278855
	ENSG00000278443
	ENSG00000280984
NEU4	ENSG00000277926
RPL13AP	ENSG00000224053
MRPS16P3	ENSG00000280782
U2	ENSG00000276711
	ENSG00000275660
U1	ENSG00000275205
	ENSG00000278137
SNORA54	ENSG00000273525
APOL5	ENSG00000277390
PPP1R11	ENSG00000233314
KIR3DL2	ENSG00000275566
TARM1	ENSG00000273875
MROH5	ENSG00000282181
PLEKHM1	ENSG00000277111
GP6	ENSG00000275931
RBFOX2	ENSG00000277564
LENG1	ENSG00000276628
	ENSG00000282477
LINC01300	ENSG00000282594
NDUFA3	ENSG00000276766
	ENSG00000282573
HNRNPA1P38	ENSG00000282315
	ENSG00000273506
PTP4A3	ENSG00000275575
GTF2H2	ENSG00000275045
OSCAR	ENSG00000278378
RNU6-1207P	ENSG00000275615
TNXB	ENSG00000229341
TRIM15	ENSG00000235259
OR2J3	ENSG00000233636
RPS17P1	ENSG00000228840
	ENSG00000281898
OR5V1	ENSG00000243441
	ENSG00000282746
GPR20	ENSG00000275181
	ENSG00000226109
MICD	ENSG00000230745
	ENSG00000274905
ARHGAP27	ENSG00000276836
OR2G1P	ENSG00000231320
OR14J1	ENSG00000234100
	ENSG00000276275
WASF5P	ENSG00000234980
GPI	ENSG00000282019
	ENSG00000224131
PTMAP1	ENSG00000223851
HLA-V	ENSG00000224736
TMC4	ENSG00000274384
VSTM1	ENSG00000277607
RDH13	ENSG00000276341
OR11A1	ENSG00000237258
	ENSG00000225188
LY6G6F	ENSG00000239741
KRT18P53	ENSG00000281050
RPP21	ENSG00000241779
TSEN34	ENSG00000274078
	ENSG00000280769
KIR3DL3	ENSG00000276196
TMEM183AP1	ENSG00000224241
PPP2R3B	ENSG00000273850
PSORS1C1	ENSG00000231094
RPS9	ENSG00000277359
